date,state,total_vaccinations,total_distributed,people_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,distributed_per_hundred,inpatient_beds_used_covid,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,deaths_covid
2021-09-14,American Samoa,58461.0,62040.0,32389.0,104.98,58.16,111.4,0,0,0,0,0,0,0,0,0,0,0
2021-09-14,Tennessee,6596403.0,8254960.0,3507035.0,96.59,51.35,120.88,3730,3531,60,20,38,33,65,86,45,38,97
2021-09-14,Iowa,3374538.0,4012015.0,1804530.0,106.96,57.19,127.16,656,561,15,8,5,13,16,13,21,10,6
2021-09-14,North Dakota,718622.0,871860.0,378679.0,94.3,49.69,114.41,214,185,0,2,5,2,3,4,12,2,0
2021-09-14,Oklahoma,3990068.0,4857160.0,2179904.0,100.84,55.09,122.75,1426,1355,42,17,24,41,48,62,59,24,24
2021-09-14,Virginia,10515874.0,12325935.0,5696076.0,123.2,66.73,144.41,2095,1838,15,14,23,24,38,30,39,26,27
2021-09-14,Nevada,3298055.0,3848000.0,1828655.0,107.07,59.37,124.93,1101,1042,9,8,12,23,30,29,18,19,18
2021-09-14,Arizona,8001766.0,9629670.0,4233177.0,109.93,58.16,132.3,2125,1826,36,9,20,41,44,42,29,21,114
2021-09-14,New Hampshire,1717349.0,2075770.0,929079.0,126.3,68.33,152.66,130,123,0,2,1,3,3,2,2,3,2
2021-09-14,Montana,1054879.0,1279385.0,571810.0,98.7,53.5,119.71,404,383,2,5,16,12,9,20,17,9,7
2021-09-14,Maryland,7773245.0,9669780.0,4195987.0,128.58,69.4,159.95,1017,797,12,5,8,11,26,18,15,21,9
2021-09-14,West Virginia,1527979.0,2895875.0,852604.0,85.26,47.57,161.59,940,907,13,1,13,15,19,24,15,14,4
2021-09-14,Virgin Islands,98836.0,110580.0,52474.0,94.42,50.13,105.64,6,6,0,0,1,0,0,0,1,0,0
2021-09-14,New Jersey,11277175.0,13633795.0,6334965.0,126.96,71.32,153.5,1202,1086,6,9,16,20,30,25,22,29,13
2021-09-14,Wyoming,501816.0,623185.0,272045.0,86.71,47.0,107.68,213,213,0,2,3,3,3,11,6,4,4
2021-09-14,Indiana,6556910.0,7988390.0,3445028.0,97.4,51.17,118.66,2499,2283,25,20,28,32,59,67,51,52,39
2021-09-14,Idaho,1506890.0,2100270.0,814853.0,84.32,45.6,117.53,674,677,6,1,6,12,13,24,17,9,11
2021-09-14,South Dakota,927563.0,1121775.0,510941.0,104.85,57.76,126.8,202,191,5,3,0,1,6,5,2,7,3
2021-09-14,Ohio,,,,,,,3850,3386,86,21,51,66,115,121,74,67,39
2021-09-14,Connecticut,4917054.0,5467975.0,2667404.0,137.91,74.82,153.37,371,324,6,3,4,5,1,9,6,8,6
2021-09-14,Alaska,758318.0,996695.0,409742.0,103.66,56.01,136.25,208,199,2,2,3,4,2,8,5,4,2
2021-09-14,Massachusetts,9621566.0,10713980.0,5263507.0,139.59,76.37,155.44,626,537,9,5,8,5,9,12,17,10,3
2021-09-14,Kansas,2998095.0,3682785.0,1708951.0,102.91,58.66,126.41,736,647,12,5,9,14,15,18,15,18,14
2021-09-14,Nebraska,2115459.0,2452250.0,1131270.0,109.36,58.48,126.77,448,403,13,5,5,9,7,10,13,9,5
2021-09-14,Illinois,,,,,,,2214,1941,28,16,16,34,45,41,47,30,28
2021-09-14,Texas,31233862.0,40466605.0,16964157.0,107.72,58.51,139.56,13766,12749,273,76,153,211,260,244,230,142,250
2021-09-14,Florida,25890917.0,31530295.0,14085958.0,120.55,65.58,146.8,10556,10056,151,49,124,129,187,187,166,180,207
2021-09-14,Georgia,10120898.0,13917805.0,5608670.0,95.32,52.83,131.08,5798,5360,77,31,42,62,91,87,94,50,109
2021-09-14,New York State,25090602.0,28457035.0,13478791.0,128.98,69.29,146.28,2861,2418,35,18,28,37,59,63,45,37,31
2021-09-14,New Mexico,2710220.0,2808445.0,1495421.0,129.25,71.32,133.94,426,411,6,8,7,4,12,16,8,4,9
2021-09-14,South Carolina,5029742.0,6575325.0,2755645.0,97.69,53.52,127.71,2596,2522,28,8,29,30,65,72,59,40,51
2021-09-14,Louisiana,4351623.0,5470210.0,2354164.0,93.61,50.64,117.67,1393,1564,70,7,18,14,28,29,29,19,28
2021-09-14,Rhode Island,1424342.0,1666485.0,776577.0,134.45,73.31,157.31,102,94,1,3,2,5,2,0,2,1,1
2021-09-14,Vermont,885345.0,1014250.0,479918.0,141.88,76.91,162.54,40,40,0,0,2,0,0,2,2,5,0
2021-09-14,Mississippi,2662504.0,3656895.0,1452720.0,89.46,48.81,122.87,1231,1150,17,3,8,18,15,16,14,16,18
2021-09-14,Delaware,1175951.0,1507635.0,634553.0,120.76,65.16,154.83,284,253,5,2,2,2,5,1,4,3,4
2021-09-14,Minnesota,6509786.0,7534350.0,3534591.0,115.43,62.67,133.6,816,715,17,7,5,8,10,15,15,16,4
2021-09-14,Alabama,4329528.0,6447940.0,2516176.0,88.3,51.32,131.51,2636,2448,46,20,33,23,65,75,53,33,45
2021-09-14,Pennsylvania,15776966.0,18433265.0,9066932.0,123.24,70.82,143.99,2762,2337,40,19,27,28,39,55,47,46,27
2021-09-14,Michigan,10352589.0,13167470.0,5585777.0,103.66,55.93,131.85,1532,1426,19,8,14,15,32,40,32,25,18
2021-09-14,Arkansas,2916559.0,3875800.0,1648498.0,96.65,54.63,128.43,1099,1022,7,14,5,12,24,36,25,21,11
2021-09-14,Kentucky,,,,,,,2601,2364,26,9,33,57,89,96,64,47,42
2021-09-14,Wisconsin,6619311.0,7143205.0,3486142.0,113.69,59.87,122.68,1110,1057,15,15,16,17,32,40,33,19,21
2021-09-15,Puerto Rico,4486534.0,4921850.0,2473476.0,140.48,77.45,154.11,338,285,8,1,3,3,4,1,2,2,13
2021-09-15,Massachusetts,9629685.0,10735900.0,5267614.0,139.71,76.43,155.76,625,539,10,2,8,7,15,17,12,17,6
2021-09-15,North Carolina,10903079.0,13909090.0,6066679.0,103.96,57.84,132.62,3455,3299,51,24,28,43,74,65,56,35,75
2021-09-15,Idaho,1510420.0,2114940.0,816611.0,84.52,45.7,118.35,708,704,8,4,5,10,14,23,13,8,9
2021-09-15,Kansas,3003317.0,3714695.0,1711216.0,103.09,58.74,127.51,717,648,10,9,8,15,19,18,14,9,14
2021-09-15,Michigan,10364171.0,13193780.0,5590878.0,103.78,55.98,132.11,1545,1442,19,10,23,23,32,43,36,41,25
2021-09-15,Louisiana,4362761.0,5489040.0,2357490.0,93.85,50.71,118.07,1312,1496,71,8,11,17,31,34,37,26,26
2021-09-15,Nebraska,2115706.0,2459620.0,1131471.0,109.37,58.49,127.15,440,403,11,4,4,5,8,10,12,6,5
2021-09-15,Pennsylvania,15803009.0,18499295.0,9079748.0,123.44,70.92,144.5,2794,2332,56,20,29,22,56,50,48,45,23
2021-09-15,Connecticut,4922785.0,5492115.0,2670089.0,138.08,74.89,154.04,383,324,5,5,2,2,4,11,9,6,3
2021-09-15,Illinois,,,,,,,2172,1897,29,14,18,34,49,46,43,43,26
2021-09-15,Texas,31306598.0,40610525.0,16991650.0,107.97,58.6,140.06,13303,12478,265,86,139,168,230,226,183,140,209
2021-09-15,Maryland,7786693.0,9727880.0,4201596.0,128.8,69.5,160.91,1010,786,13,5,11,10,21,14,19,13,12
2021-09-15,Maine,1781004.0,2086600.0,980223.0,132.49,72.92,155.23,191,183,1,0,1,1,3,4,4,2,4
2021-09-15,Georgia,10284452.0,14040285.0,5681047.0,96.86,53.51,132.24,5745,5280,82,33,43,79,93,89,92,48,104
2021-09-15,Missouri,6122886.0,7679165.0,3305541.0,99.76,53.86,125.12,1956,1663,49,10,18,17,36,34,24,20,24
2021-09-15,South Carolina,5042751.0,6614685.0,2762159.0,97.94,53.65,128.47,2544,2464,31,15,30,38,56,68,46,27,57
2021-09-15,Florida,25947973.0,31717365.0,14107610.0,120.81,65.68,147.68,10123,9645,141,57,98,116,177,210,165,190,183
2021-09-15,Hawaii,1831838.0,2258660.0,1072796.0,129.38,75.77,159.52,379,354,3,1,3,1,8,5,5,3,4
2021-09-15,New York State,25139710.0,28626435.0,13504624.0,129.23,69.42,147.15,2850,2405,31,22,28,34,55,37,50,61,37
2021-09-15,Utah,3330662.0,3929460.0,1850679.0,103.89,57.73,122.57,547,515,2,9,14,6,17,11,16,8,3
2021-09-15,New Mexico,2714330.0,2825505.0,1497063.0,129.45,71.4,134.75,412,388,8,3,9,12,6,18,7,7,9
2021-09-15,Tennessee,6614144.0,8296750.0,3514076.0,96.85,51.46,121.49,3734,3624,51,15,27,40,76,67,61,40,90
2021-09-15,Alabama,4342220.0,6485880.0,2520979.0,88.56,51.42,132.28,2576,2374,50,11,27,42,49,59,45,36,45
2021-09-15,Nevada,3303685.0,3868020.0,1831563.0,107.26,59.46,125.58,1063,1020,7,3,12,10,18,23,15,18,17
2021-09-15,Arizona,8012829.0,9655990.0,4238085.0,110.09,58.23,132.66,2095,1807,32,9,20,30,46,46,36,20,54
2021-09-15,Vermont,885684.0,1021230.0,480143.0,141.94,76.95,163.66,42,40,1,0,1,1,1,3,2,2,0
2021-09-15,New Jersey,11299572.0,13712125.0,6344992.0,127.22,71.43,154.38,1182,1079,4,9,14,15,29,16,29,28,15
2021-09-15,Wyoming,503068.0,629645.0,272715.0,86.92,47.12,108.79,214,211,1,2,2,4,6,7,6,6,3
2021-09-15,Rhode Island,1426168.0,1673585.0,779273.0,134.63,73.56,157.98,103,97,2,0,2,1,7,2,0,1,0
2021-09-15,Arkansas,2923649.0,3887730.0,1650867.0,96.88,54.7,128.83,1101,1007,11,12,10,13,22,34,35,15,20
2021-09-15,West Virginia,1529079.0,2904675.0,853358.0,85.32,47.62,162.08,973,928,14,10,9,13,13,33,22,17,19
2021-09-15,Virginia,10532337.0,12377655.0,5703726.0,123.39,66.82,145.01,2064,1854,20,11,28,23,41,43,36,35,32
2021-09-15,Oklahoma,4001703.0,4874370.0,2184635.0,101.13,55.21,123.18,1426,1365,37,21,23,32,53,63,52,27,26
2021-09-15,Virgin Islands,99157.0,110580.0,52636.0,94.72,50.28,105.64,8,8,0,0,0,0,1,0,1,1,0
2021-09-15,Oregon,5104942.0,6515585.0,2765011.0,121.04,65.56,154.48,1167,1061,8,9,12,14,26,25,30,15,16
2021-09-15,American Samoa,58461.0,62040.0,32389.0,104.98,58.16,111.4,0,0,0,0,0,0,0,0,0,0,0
2021-09-15,Washington,,,,,,,1835,1612,17,12,12,18,24,29,27,23,33
2021-09-15,North Dakota,720264.0,885120.0,379550.0,94.52,49.81,116.15,230,206,1,2,0,5,5,5,9,5,2
2021-09-15,Montana,1056438.0,1285065.0,572567.0,98.85,53.57,120.24,390,372,2,6,8,7,13,17,21,7,4
2021-09-15,California,49288453.0,57200015.0,27783996.0,124.74,70.32,144.77,7000,6556,83,54,84,105,111,120,86,95,108
2021-09-15,Alaska,759522.0,1006435.0,410256.0,103.82,56.08,137.58,216,206,1,3,11,0,3,7,1,5,6
2021-09-15,Minnesota,6521604.0,7566810.0,3538919.0,115.64,62.75,134.17,812,725,18,10,9,16,7,10,12,23,9
2021-09-15,Iowa,3379054.0,4051805.0,1806509.0,107.1,57.26,128.42,647,560,11,7,7,11,12,10,15,16,12
2021-09-15,Mississippi,2673086.0,3683715.0,1457234.0,89.82,48.96,123.77,1127,1070,15,3,4,9,16,18,14,6,27
2021-09-15,Kentucky,,,,,,,2594,2325,25,15,24,49,81,120,69,48,54
2021-09-15,Wisconsin,6628053.0,7186715.0,3490067.0,113.84,59.94,123.43,1121,1077,15,8,7,23,35,34,40,13,9
2021-09-15,Delaware,1176098.0,1515635.0,634741.0,120.78,65.18,155.65,275,248,3,1,1,3,6,7,2,1,3
2021-09-15,Ohio,,,,,,,3990,3464,105,22,46,53,117,138,90,65,61
2021-09-15,South Dakota,929324.0,1130105.0,511802.0,105.05,57.85,127.74,213,197,3,2,1,3,6,7,6,7,2
2021-09-15,Indiana,6566952.0,8019460.0,3449590.0,97.55,51.24,119.12,2515,2300,22,15,26,35,44,83,49,46,32
2021-09-15,New Hampshire,1721613.0,2082040.0,931120.0,126.62,68.48,153.12,126,123,0,1,1,1,3,4,3,5,1
2021-09-15,Colorado,6996558.0,8021295.0,3717919.0,121.49,64.56,139.29,998,888,15,13,17,14,18,25,29,15,12
2021-09-16,South Carolina,5060158.0,6631735.0,2769607.0,98.28,53.79,128.8,2533,2436,30,20,34,36,41,72,61,35,52
2021-09-16,Arizona,8029150.0,9677770.0,4245213.0,110.31,58.32,132.96,2039,1759,30,14,25,26,32,45,44,23,74
2021-09-16,South Dakota,931234.0,1147565.0,512734.0,105.26,57.96,129.72,213,193,4,1,3,3,3,6,7,6,7
2021-09-16,Tennessee,6634734.0,8335170.0,3521946.0,97.15,51.57,122.05,3681,3570,45,22,30,30,67,65,39,40,62
2021-09-16,Puerto Rico,4508458.0,4927730.0,2482136.0,141.17,77.72,154.3,351,262,9,1,1,0,0,0,3,2,10
2021-09-16,American Samoa,58463.0,62040.0,32390.0,104.98,58.16,111.4,0,0,0,0,0,0,0,0,0,0,0
2021-09-16,Pennsylvania,15838570.0,18608175.0,9097304.0,123.72,71.06,145.35,2768,2280,54,9,21,30,58,57,47,36,29
2021-09-16,Alaska,761075.0,1015365.0,411055.0,104.04,56.19,138.8,222,211,0,4,4,3,2,6,4,1,6
2021-09-16,Oregon,5115606.0,6535515.0,2770096.0,121.29,65.68,154.95,1151,1056,6,6,6,14,18,24,20,14,16
2021-09-16,Rhode Island,1428626.0,1677175.0,780417.0,134.86,73.67,158.32,105,99,2,1,5,1,0,1,2,3,2
2021-09-16,Wyoming,504335.0,634805.0,273479.0,87.14,47.25,109.68,202,196,4,1,2,3,6,6,8,1,2
2021-09-16,Washington,,,,,,,1821,1607,16,9,20,19,29,39,22,25,24
2021-09-16,Kansas,3010212.0,3776765.0,1714185.0,103.33,58.84,129.64,709,637,9,7,5,13,15,16,9,16,14
2021-09-16,Montana,1061200.0,1292615.0,574432.0,99.29,53.75,120.94,388,362,16,8,10,15,16,22,12,8,5
2021-09-16,Indiana,6579742.0,8052850.0,3455386.0,97.74,51.33,119.62,2483,2248,29,17,28,30,65,73,59,47,38
2021-09-16,Illinois,,,,,,,2141,1884,25,19,20,22,42,50,40,35,28
2021-09-16,Nebraska,2121935.0,2465410.0,1133881.0,109.69,58.62,127.45,441,405,7,0,7,6,7,10,10,3,4
2021-09-16,Oklahoma,4013260.0,4881900.0,2189439.0,101.42,55.33,123.37,1450,1369,43,18,23,24,55,69,60,32,24
2021-09-16,Massachusetts,9641149.0,10762840.0,5273041.0,139.88,76.5,156.15,646,574,7,6,8,15,22,20,12,13,10
2021-09-16,Georgia,10285679.0,14080305.0,5682508.0,96.88,53.52,132.62,5613,5177,81,29,45,71,98,106,83,41,95
2021-09-16,Arkansas,2931509.0,3911190.0,1653908.0,97.14,54.81,129.6,1078,979,14,5,13,16,20,29,31,15,18
2021-09-16,Louisiana,4377171.0,5530420.0,2362192.0,94.16,50.81,118.96,1252,1440,69,7,10,20,25,32,20,18,25
2021-09-16,Maine,1784167.0,2093340.0,981711.0,132.73,73.03,155.73,197,189,1,0,1,1,4,5,3,11,1
2021-09-16,New Jersey,11320871.0,13662905.0,6354443.0,127.46,71.54,153.82,1226,1062,12,6,13,21,25,24,23,19,16
2021-09-16,Utah,3335557.0,3911210.0,1852743.0,104.04,57.79,122.0,574,547,3,7,13,14,11,16,14,4,3
2021-09-16,Florida,26016494.0,31781875.0,14133874.0,121.13,65.81,147.98,9563,9088,132,52,97,119,191,175,177,154,173
2021-09-16,Texas,31378670.0,40751385.0,17018205.0,108.22,58.69,140.54,13233,12481,263,71,151,234,237,246,193,135,242
2021-09-16,Mississippi,2684119.0,3697955.0,1460801.0,90.19,49.08,124.25,1110,1032,14,2,5,9,12,23,18,11,30
2021-09-16,Ohio,11830706.0,14483075.0,6240244.0,101.21,53.39,123.9,4042,3494,101,31,51,65,140,125,72,55,59
2021-09-16,Colorado,7011329.0,8048295.0,3723164.0,121.75,64.65,139.76,1007,879,11,11,19,19,24,29,14,12,13
2021-09-16,New Mexico,2719164.0,2830505.0,1499143.0,129.68,71.5,134.99,398,382,7,2,5,5,11,12,11,3,7
2021-09-16,Missouri,6135215.0,7685935.0,3310699.0,99.96,53.94,125.23,1975,1648,51,4,14,20,25,30,32,20,24
2021-09-16,Virginia,10550840.0,12435035.0,5712287.0,123.61,66.92,145.69,2100,1854,18,15,22,29,35,33,44,38,41
2021-09-16,California,49388334.0,57110965.0,27829652.0,125.0,70.43,144.54,6875,6413,102,55,74,87,113,124,110,80,143
2021-09-16,New York State,25195859.0,28723335.0,13533193.0,129.52,69.57,147.65,2892,2427,37,20,20,35,46,66,49,54,37
2021-09-16,Maryland,7799862.0,9758300.0,4207303.0,129.02,69.59,161.41,1024,790,12,6,9,16,19,19,24,20,10
2021-09-16,Delaware,1176206.0,1518895.0,634910.0,120.79,65.2,155.98,277,246,5,0,3,3,4,9,4,2,2
2021-09-16,Nevada,3310452.0,3899350.0,1834902.0,107.48,59.57,126.6,1042,1014,7,4,15,16,29,28,23,14,13
2021-09-16,Vermont,886438.0,1023730.0,480462.0,142.06,77.0,164.06,43,43,1,0,1,1,1,0,4,2,0
2021-09-16,Michigan,10377873.0,13235160.0,5597115.0,103.92,56.04,132.53,1479,1373,17,12,7,18,35,30,37,32,26
2021-09-16,North Carolina,10927893.0,13948140.0,6078766.0,104.19,57.96,132.99,3494,3341,41,22,34,50,63,80,69,34,53
2021-09-16,Kentucky,,,,,,,2535,2277,24,10,32,62,106,88,87,39,37
2021-09-16,Idaho,1514700.0,2127990.0,818807.0,84.76,45.82,119.08,736,734,7,3,9,9,17,29,17,12,10
2021-09-16,West Virginia,1530713.0,2909335.0,854757.0,85.41,47.69,162.34,963,939,10,3,8,13,15,19,25,15,17
2021-09-16,Alabama,4359022.0,6503890.0,2526998.0,88.9,51.54,132.65,2445,2264,53,18,21,30,42,63,52,25,53
2021-09-16,Virgin Islands,99401.0,110680.0,52755.0,94.96,50.4,105.73,6,6,0,0,0,0,0,0,0,0,1
2021-09-16,Wisconsin,6640583.0,7209215.0,3495799.0,114.05,60.04,123.82,1148,1095,13,11,12,15,32,38,33,26,12
2021-09-16,Hawaii,1835332.0,2262050.0,1074608.0,129.63,75.9,159.76,363,338,4,3,4,4,6,4,5,1,4
2021-09-16,Connecticut,4930647.0,5514155.0,2673489.0,138.3,74.99,154.66,402,339,3,2,4,11,7,10,3,7,6
2021-09-16,New Hampshire,1723006.0,2090800.0,931864.0,126.72,68.53,153.77,120,114,0,0,0,2,1,5,2,2,1
2021-09-16,North Dakota,721856.0,885320.0,380343.0,94.72,49.91,116.17,217,196,1,0,1,7,3,4,8,2,0
2021-09-16,Iowa,3384399.0,4105495.0,1808767.0,107.27,57.33,130.12,640,570,11,8,11,11,11,21,14,17,13
2021-09-16,Minnesota,6533378.0,7584220.0,3543232.0,115.85,62.83,134.48,809,726,15,8,8,14,12,18,14,12,9
2021-09-17,Idaho,1518617.0,2137850.0,820718.0,84.98,45.93,119.63,738,735,11,4,4,8,14,25,23,13,12
2021-09-17,New Hampshire,1724464.0,2108670.0,932637.0,126.83,68.59,155.08,119,115,0,0,1,2,2,1,1,3,2
2021-09-17,Colorado,7022748.0,8069035.0,3727679.0,121.95,64.73,140.12,991,884,16,15,15,15,23,31,23,17,9
2021-09-17,Mississippi,2684389.0,3722795.0,1461205.0,90.2,49.1,125.09,1019,946,11,0,3,6,15,20,14,9,26
2021-09-17,Nevada,3318560.0,3912720.0,1838733.0,107.74,59.7,127.03,1023,1004,6,3,15,16,17,25,22,10,18
2021-09-17,Kansas,3015833.0,3792245.0,1716540.0,103.52,58.92,130.17,681,622,7,9,3,7,16,20,11,10,6
2021-09-17,Wisconsin,6652898.0,7234595.0,3501253.0,114.26,60.13,124.25,1184,1125,11,12,14,20,33,30,40,28,15
2021-09-17,Missouri,6145914.0,7706845.0,3315086.0,100.14,54.01,125.57,1902,1618,48,12,22,25,24,37,26,15,28
2021-09-17,Pennsylvania,15870658.0,18733375.0,9113177.0,123.97,71.19,146.33,2787,2338,49,9,31,37,41,62,52,38,33
2021-09-17,Nebraska,2126324.0,2474780.0,1135425.0,109.92,58.7,127.93,436,411,5,3,6,5,7,8,20,3,2
2021-09-17,Maryland,7811954.0,9779500.0,4212601.0,129.22,69.68,161.76,1029,811,14,1,10,16,16,20,20,11,7
2021-09-17,Rhode Island,1430832.0,1679515.0,782161.0,135.07,73.83,158.54,89,87,2,0,0,0,0,0,2,2,1
2021-09-17,New Mexico,,,,,,,401,379,8,6,9,5,10,5,6,5,6
2021-09-17,Utah,3345078.0,3924720.0,1856303.0,104.34,57.9,122.42,591,551,3,14,8,8,14,20,15,7,4
2021-09-17,Florida,26079631.0,31909365.0,14156730.0,121.43,65.91,148.57,9294,8786,139,51,104,105,151,165,156,174,188
2021-09-17,California,49458723.0,57390915.0,27860963.0,125.17,70.51,145.25,6654,6260,96,43,76,90,90,112,97,74,97
2021-09-17,Indiana,6592263.0,8096940.0,3460900.0,97.92,51.41,120.27,2493,2285,23,14,22,44,44,67,60,50,26
2021-09-17,North Dakota,723997.0,893910.0,381285.0,95.0,50.03,117.3,223,203,2,1,4,5,5,5,1,4,0
2021-09-17,Alaska,763376.0,1024575.0,411978.0,104.35,56.32,140.06,222,213,1,1,6,7,5,1,7,4,1
2021-09-17,Iowa,3389895.0,4121525.0,1811220.0,107.44,57.41,130.63,637,563,11,5,3,8,5,17,15,17,10
2021-09-17,Illinois,,,,,,,2108,1867,24,5,26,25,57,45,49,34,21
2021-09-17,West Virginia,1532270.0,2921075.0,855723.0,85.5,47.75,162.99,983,960,9,6,6,11,25,23,19,12,16
2021-09-17,Kentucky,,,,,,,2470,2225,20,13,30,51,84,92,89,34,45
2021-09-17,Oregon,5125496.0,6571075.0,2774422.0,121.52,65.78,155.8,1123,1004,4,6,11,8,14,17,22,5,19
2021-09-17,Massachusetts,9641592.0,10778340.0,5273666.0,139.89,76.51,156.38,639,558,6,6,9,11,10,11,20,9,11
2021-09-17,Minnesota,6542438.0,7608560.0,3546623.0,116.01,62.89,134.91,841,754,21,6,12,13,17,31,19,13,5
2021-09-17,Georgia,10353443.0,14134065.0,5709654.0,97.51,53.78,133.12,5485,5040,74,24,40,64,71,92,70,47,89
2021-09-17,Alabama,4383430.0,6525240.0,2535635.0,89.4,51.71,133.08,2381,2205,52,13,29,24,47,52,37,26,54
2021-09-17,South Dakota,933253.0,1148885.0,513665.0,105.49,58.06,129.87,203,185,4,2,2,3,5,9,4,3,7
2021-09-17,Arkansas,2938812.0,3925390.0,1656649.0,97.38,54.9,130.07,1048,934,14,6,8,13,23,16,21,14,19
2021-09-17,Virgin Islands,99756.0,110680.0,52925.0,95.3,50.56,105.73,5,5,0,0,0,0,0,0,0,0,0
2021-09-17,New Jersey,11334953.0,13695285.0,6360622.0,127.61,71.61,154.19,1190,1070,6,8,11,20,21,27,23,30,13
2021-09-17,Connecticut,4942639.0,5522325.0,2678672.0,138.63,75.13,154.89,361,318,1,4,3,3,5,9,5,4,4
2021-09-17,Ohio,11850148.0,14541975.0,6249380.0,101.38,53.46,124.41,3990,3467,93,19,62,67,113,97,92,65,65
2021-09-17,South Carolina,5083081.0,6652745.0,2779931.0,98.73,53.99,129.21,2468,2374,41,13,28,38,48,70,51,28,52
2021-09-17,Wyoming,505806.0,636815.0,274201.0,87.39,47.38,110.03,200,191,7,3,5,3,8,3,7,1,3
2021-09-17,Delaware,1181812.0,1529095.0,637298.0,121.37,65.45,157.03,275,234,9,1,2,1,6,2,6,5,5
2021-09-17,Texas,31539034.0,40917795.0,17077248.0,108.77,58.9,141.12,13102,12202,264,80,134,203,215,221,167,133,181
2021-09-17,Vermont,887352.0,1024900.0,480835.0,142.21,77.06,164.25,44,44,1,1,1,2,4,0,3,3,0
2021-09-17,Hawaii,1838408.0,2267630.0,1076210.0,129.84,76.01,160.16,341,321,4,2,1,6,13,7,5,4,1
2021-09-17,American Samoa,58463.0,62040.0,32390.0,104.98,58.16,111.4,0,0,0,0,0,0,0,0,0,0,0
2021-09-17,Virginia,10575191.0,12464015.0,5722915.0,123.9,67.05,146.03,2114,1873,26,17,23,32,38,36,34,43,27
2021-09-17,Maine,1787347.0,2102710.0,983029.0,132.97,73.13,156.43,216,208,1,3,0,2,4,11,6,3,2
2021-09-17,New York State,25258954.0,28797845.0,13566136.0,129.84,69.74,148.03,2770,2380,31,14,26,31,55,56,49,55,31
2021-09-17,Puerto Rico,4561783.0,4936090.0,2493130.0,142.84,78.06,154.56,316,247,12,2,0,0,4,1,5,2,9
2021-09-17,Oklahoma,4025023.0,4916860.0,2194258.0,101.72,55.45,124.26,1418,1345,39,18,25,33,53,58,50,22,26
2021-09-17,Arizona,8045806.0,9711660.0,4252340.0,110.54,58.42,133.43,1993,1716,31,10,20,32,37,31,39,23,57
2021-09-17,Louisiana,4388957.0,5562430.0,2365815.0,94.41,50.89,119.65,1213,1414,71,6,12,16,32,41,31,20,15
2021-09-17,North Carolina,10954587.0,14009480.0,6091426.0,104.45,58.08,133.58,3461,3333,38,17,35,47,73,80,56,46,68
2021-09-17,Tennessee,6654437.0,8383170.0,3529580.0,97.44,51.68,122.76,3648,3510,49,11,30,35,61,70,48,40,91
2021-09-17,Montana,1063438.0,1299755.0,575478.0,99.5,53.84,121.61,377,360,4,2,5,12,15,12,22,12,9
2021-09-17,Michigan,10391234.0,13275060.0,5602946.0,104.05,56.1,132.93,1469,1366,19,16,16,25,31,34,27,27,27
2021-09-17,Washington,,,,,,,1759,1560,9,7,11,21,22,26,38,16,26
2021-09-18,Vermont,888200.0,1026000.0,481212.0,142.34,77.12,164.43,47,43,1,0,0,1,0,2,5,3,0
2021-09-18,Nevada,3324411.0,3941690.0,1841577.0,107.93,59.79,127.97,983,955,6,4,11,9,16,27,11,13,13
2021-09-18,Hawaii,1841481.0,2277220.0,1077657.0,130.06,76.11,160.84,337,313,5,0,5,4,2,5,5,4,7
2021-09-18,California,49538267.0,57624305.0,27894626.0,125.37,70.6,145.84,6476,6049,90,40,76,80,113,112,83,63,94
2021-09-18,Indiana,6602165.0,8157580.0,3465051.0,98.07,51.47,121.17,2475,2223,27,11,23,36,45,58,49,45,19
2021-09-18,Oregon,5134283.0,6605255.0,2778354.0,121.73,65.87,156.61,1106,1002,8,4,8,9,16,21,12,13,17
2021-09-18,Connecticut,4949318.0,5546085.0,2681578.0,138.82,75.21,155.56,358,303,5,3,6,3,5,7,14,1,4
2021-09-18,Oklahoma,4036319.0,4936710.0,2198679.0,102.01,55.56,124.76,1395,1317,40,16,19,40,51,50,50,22,33
2021-09-18,Louisiana,4403876.0,5624080.0,2370599.0,94.73,50.99,120.98,1170,1462,69,4,16,21,19,39,31,18,12
2021-09-18,Delaware,1181909.0,1529335.0,637422.0,121.38,65.46,157.05,278,237,9,2,0,3,11,3,8,5,3
2021-09-18,North Dakota,726179.0,903210.0,382239.0,95.29,50.16,118.52,221,197,2,2,3,1,5,3,4,2,0
2021-09-18,Iowa,3395187.0,4127595.0,1813361.0,107.61,57.47,130.82,612,539,12,4,12,7,11,17,12,17,8
2021-09-18,Tennessee,6674595.0,8424550.0,3537200.0,97.74,51.8,123.36,3508,3372,44,9,25,24,51,57,47,34,85
